"player","team_num","position","game_id","game_date","season","session","team","opponent","is_home","game_period","shift_num","seconds_start","seconds_end","seconds_duration","shift_start","shift_end","duration","shift_mod"
"ERIK.HAULA","MIN56","L","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,13,2570,2599,29,"2:50","3:19","00:29",0
"RYAN.WHITE","MIN21","C","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,8,2570,2596,26,"2:50","3:16","00:26",0
"JARED.SPURGEON","MIN46","D","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,19,2576,2618,42,"2:56","3:38","00:42",0
"RYAN.SUTER","MIN20","D","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,20,2576,2618,42,"2:56","3:38","00:42",0
"ALEX.STEEN","STL20","L","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,19,2592,2625,33,"3:12","3:45","00:33",0
"DAVID.PERRON","STL57","L","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,16,2592,2634,42,"3:12","3:54","00:42",0
"PATRIK.BERGLUND","STL21","C","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,19,2592,2625,33,"3:12","3:45","00:33",0
"ROBERT.BORTUZZO","STL41","D","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,14,2592,2625,33,"3:12","3:45","00:33",0
"MIKAEL.GRANLUND","MIN64","C","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,19,2596,2640,44,"3:16","4:00","00:44",0
"MIKKO.KOIVU","MIN9","C","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,18,2599,2639,40,"3:19","3:59","00:40",0
"CARL.GUNNARSSON","STL4","D","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,15,2608,2625,17,"3:28","3:45","00:17",0
"JASON.ZUCKER","MIN16","L","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,14,2610,2640,30,"3:30","4:00","00:30",0
"JONAS.BRODIN","MIN25","D","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,18,2618,2640,22,"3:38","4:00","00:22",0
"NATE.PROSSER","MIN39","D","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,12,2618,2640,22,"3:38","4:00","00:22",0
"ALEX.PIETRANGELO","STL27","D","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,23,2625,2669,44,"3:45","4:29","00:44",0
"JADEN.SCHWARTZ","STL17","C","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,17,2625,2678,53,"3:45","4:38","00:53",0
"JAY.BOUWMEESTER","STL19","D","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,23,2625,2669,44,"3:45","4:29","00:44",0
"PAUL.STASTNY","STL26","C","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,18,2625,2688,63,"3:45","4:48","01:03",0
"VLADIMIR.TARASENKO","STL91","R","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,16,2634,2678,44,"3:54","4:38","00:44",0
"MARTIN.HANZAL","MIN19","C","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,17,2639,2686,47,"3:59","4:46","00:47",0
"ERIK.HAULA","MIN56","L","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,14,2640,2677,37,"4:00","4:37","00:37",0
"JASON.POMINVILLE","MIN29","R","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,15,2640,2677,37,"4:00","4:37","00:37",0
"MARCO.SCANDELLA","MIN6","D","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,20,2640,2677,37,"4:00","4:37","00:37",0
"MATT.DUMBA","MIN24","D","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,19,2640,2677,37,"4:00","4:37","00:37",0
"COLTON.PARAYKO","STL55","D","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,24,2669,2707,38,"4:29","5:07","00:38",0
"JOEL.EDMUNDSON","STL6","D","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,25,2669,2707,38,"4:29","5:07","00:38",0
"JARED.SPURGEON","MIN46","D","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,20,2677,2710,33,"4:37","5:10","00:33",0
"NINO.NIEDERREITER","MIN22","R","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,14,2677,2710,33,"4:37","5:10","00:33",0
"RYAN.SUTER","MIN20","D","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,21,2677,2710,33,"4:37","5:10","00:33",0
"ZACH.PARISE","MIN11","L","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,18,2677,2710,33,"4:37","5:10","00:33",0
"MAGNUS.PAAJARVI","STL56","L","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,13,2678,2707,29,"4:38","5:07","00:29",0
"VLADIMIR.SOBOTKA","STL71","C","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,16,2678,2710,32,"4:38","5:10","00:32",0
"CHARLIE.COYLE","MIN3","C","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,15,2686,2710,24,"4:46","5:10","00:24",0
"JORI.LEHTERA","STL12","C","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,13,2688,2710,22,"4:48","5:10","00:22",0
"CARL.GUNNARSSON","STL4","D","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,16,2707,2710,3,"5:07","5:10","00:03",0
"ROBERT.BORTUZZO","STL41","D","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,15,2707,2710,3,"5:07","5:10","00:03",0
"RYAN.REAVES","STL75","R","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,11,2707,2710,3,"5:07","5:10","00:03",0
"ALEX.PIETRANGELO","STL27","D","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,24,2710,2723,13,"5:10","5:23","00:13",0
"JAY.BOUWMEESTER","STL19","D","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,24,2710,2723,13,"5:10","5:23","00:13",0
"KYLE.BRODZIAK","STL28","C","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,15,2710,2723,13,"5:10","5:23","00:13",0
"SCOTTIE.UPSHALL","STL10","R","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,14,2710,2723,13,"5:10","5:23","00:13",0
"JONAS.BRODIN","MIN25","D","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,19,2710,2723,13,"5:10","5:23","00:13",0
"MATT.DUMBA","MIN24","D","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,20,2710,2723,13,"5:10","5:23","00:13",0
"MIKAEL.GRANLUND","MIN64","C","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,20,2710,2723,13,"5:10","5:23","00:13",0
"MIKKO.KOIVU","MIN9","C","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,19,2710,2723,13,"5:10","5:23","00:13",0
"ZACH.PARISE","MIN11","L","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,19,2710,2723,13,"5:10","5:23","00:13",0
"ALEX.STEEN","STL20","L","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,20,2723,2790,67,"5:23","6:30","01:07",0
"COLTON.PARAYKO","STL55","D","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,25,2723,2785,62,"5:23","6:25","01:02",0
"JOEL.EDMUNDSON","STL6","D","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,26,2723,2779,56,"5:23","6:19","00:56",0
"VLADIMIR.SOBOTKA","STL71","C","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,17,2723,2779,56,"5:23","6:19","00:56",0
"JARED.SPURGEON","MIN46","D","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,21,2723,2789,66,"5:23","6:29","01:06",0
"JASON.ZUCKER","MIN16","L","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,15,2723,2787,64,"5:23","6:27","01:04",0
"MARTIN.HANZAL","MIN19","C","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,18,2723,2783,60,"5:23","6:23","01:00",0
"RYAN.SUTER","MIN20","D","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,22,2723,2789,66,"5:23","6:29","01:06",0
"ALEX.PIETRANGELO","STL27","D","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,25,2779,2838,59,"6:19","7:18","00:59",0
"VLADIMIR.TARASENKO","STL91","R","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,17,2779,2820,41,"6:19","7:00","00:41",0
"CHARLIE.COYLE","MIN3","C","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,16,2783,2826,43,"6:23","7:06","00:43",0
"JAY.BOUWMEESTER","STL19","D","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,25,2785,2838,53,"6:25","7:18","00:53",0
"ZACH.PARISE","MIN11","L","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,20,2787,2843,56,"6:27","7:23","00:56",0
"JONAS.BRODIN","MIN25","D","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,20,2789,2826,37,"6:29","7:06","00:37",0
"MARCO.SCANDELLA","MIN6","D","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,21,2789,2843,54,"6:29","7:23","00:54",0
"JADEN.SCHWARTZ","STL17","C","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,18,2790,2843,53,"6:30","7:23","00:53",0
"PAUL.STASTNY","STL26","C","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,19,2820,2843,23,"7:00","7:23","00:23",0
"ERIK.HAULA","MIN56","L","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,15,2826,2843,17,"7:06","7:23","00:17",0
"RYAN.SUTER","MIN20","D","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,23,2826,2843,17,"7:06","7:23","00:17",0
"JORI.LEHTERA","STL12","C","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,14,2830,2843,13,"7:10","7:23","00:13",0
"COLTON.PARAYKO","STL55","D","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,26,2838,2875,37,"7:18","7:55","00:37",0
"JOEL.EDMUNDSON","STL6","D","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,27,2838,2875,37,"7:18","7:55","00:37",0
"ALEX.STEEN","STL20","L","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,21,2843,2879,36,"7:23","7:59","00:36",0
"DAVID.PERRON","STL57","L","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,17,2843,2885,42,"7:23","8:05","00:42",0
"PATRIK.BERGLUND","STL21","C","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,20,2843,2879,36,"7:23","7:59","00:36",0
"JASON.ZUCKER","MIN16","L","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,16,2843,2886,43,"7:23","8:06","00:43",0
"JONAS.BRODIN","MIN25","D","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,21,2843,2886,43,"7:23","8:06","00:43",0
"MATT.DUMBA","MIN24","D","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,21,2843,2886,43,"7:23","8:06","00:43",0
"MIKAEL.GRANLUND","MIN64","C","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,21,2843,2886,43,"7:23","8:06","00:43",0
"MIKKO.KOIVU","MIN9","C","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,20,2843,2886,43,"7:23","8:06","00:43",0
"CARL.GUNNARSSON","STL4","D","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,17,2875,2910,35,"7:55","8:30","00:35",0
"ROBERT.BORTUZZO","STL41","D","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,16,2875,2910,35,"7:55","8:30","00:35",0
"JADEN.SCHWARTZ","STL17","C","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,19,2879,2922,43,"7:59","8:42","00:43",0
"PAUL.STASTNY","STL26","C","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,20,2879,2914,35,"7:59","8:34","00:35",0
"VLADIMIR.TARASENKO","STL91","R","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,18,2885,2923,38,"8:05","8:43","00:38",0
"JARED.SPURGEON","MIN46","D","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,22,2886,2992,106,"8:06","9:52","01:46",0
"JASON.POMINVILLE","MIN29","R","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,16,2886,2923,37,"8:06","8:43","00:37",0
"MARTIN.HANZAL","MIN19","C","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,19,2886,2923,37,"8:06","8:43","00:37",0
"NINO.NIEDERREITER","MIN22","R","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,15,2886,2923,37,"8:06","8:43","00:37",0
"RYAN.SUTER","MIN20","D","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,24,2886,3038,152,"8:06","10:38","02:32",0
"ALEX.PIETRANGELO","STL27","D","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,26,2910,2941,31,"8:30","9:01","00:31",0
"JAY.BOUWMEESTER","STL19","D","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,26,2910,2941,31,"8:30","9:01","00:31",0
"JORI.LEHTERA","STL12","C","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,15,2914,2923,9,"8:34","8:43","00:09",0
"VLADIMIR.SOBOTKA","STL71","C","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,18,2922,2923,1,"8:42","8:43","00:01",0
"ALEX.STEEN","STL20","L","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,22,2923,2948,25,"8:43","9:08","00:25",0
"DAVID.PERRON","STL57","L","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,18,2923,2941,18,"8:43","9:01","00:18",0
"PATRIK.BERGLUND","STL21","C","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,21,2923,2941,18,"8:43","9:01","00:18",0
"JASON.ZUCKER","MIN16","L","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,17,2923,2941,18,"8:43","9:01","00:18",0
"MIKAEL.GRANLUND","MIN64","C","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,22,2923,2941,18,"8:43","9:01","00:18",0
"MIKKO.KOIVU","MIN9","C","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,21,2923,2941,18,"8:43","9:01","00:18",0
"COLTON.PARAYKO","STL55","D","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,27,2941,2992,51,"9:01","9:52","00:51",0
"JOEL.EDMUNDSON","STL6","D","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,28,2941,2992,51,"9:01","9:52","00:51",0
"PAUL.STASTNY","STL26","C","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,21,2941,2948,7,"9:01","9:08","00:07",0
"CHARLIE.COYLE","MIN3","C","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,17,2941,2992,51,"9:01","9:52","00:51",0
"MARTIN.HANZAL","MIN19","C","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,20,2941,2992,51,"9:01","9:52","00:51",0
"ZACH.PARISE","MIN11","L","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,21,2941,2992,51,"9:01","9:52","00:51",0
"KYLE.BRODZIAK","STL28","C","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,16,2948,3014,66,"9:08","10:14","01:06",0
"SCOTTIE.UPSHALL","STL10","R","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,15,2948,2992,44,"9:08","9:52","00:44",0
"ALEX.PIETRANGELO","STL27","D","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,27,2992,3014,22,"9:52","10:14","00:22",0
"ALEX.STEEN","STL20","L","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,23,2992,3014,22,"9:52","10:14","00:22",0
"CARL.GUNNARSSON","STL4","D","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,18,2992,3014,22,"9:52","10:14","00:22",0
"MATT.DUMBA","MIN24","D","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,22,2992,3038,46,"9:52","10:38","00:46",0
"MIKAEL.GRANLUND","MIN64","C","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,23,2992,3038,46,"9:52","10:38","00:46",0
"MIKKO.KOIVU","MIN9","C","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,22,2992,3038,46,"9:52","10:38","00:46",0
"NINO.NIEDERREITER","MIN22","R","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,16,2992,3038,46,"9:52","10:38","00:46",0
"COLTON.PARAYKO","STL55","D","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,28,3014,3038,24,"10:14","10:38","00:24",0
"JADEN.SCHWARTZ","STL17","C","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,20,3014,3082,68,"10:14","11:22","01:08",0
"JOEL.EDMUNDSON","STL6","D","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,29,3014,3038,24,"10:14","10:38","00:24",0
"VLADIMIR.SOBOTKA","STL71","C","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,19,3014,3038,24,"10:14","10:38","00:24",0
"JAY.BOUWMEESTER","STL19","D","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,27,3038,3082,44,"10:38","11:22","00:44",0
"PAUL.STASTNY","STL26","C","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,22,3038,3082,44,"10:38","11:22","00:44",0
"ROBERT.BORTUZZO","STL41","D","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,17,3038,3056,18,"10:38","10:56","00:18",0
"VLADIMIR.TARASENKO","STL91","R","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,19,3038,3082,44,"10:38","11:22","00:44",0
"ERIK.HAULA","MIN56","L","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,16,3038,3056,18,"10:38","10:56","00:18",0
"JARED.SPURGEON","MIN46","D","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,23,3038,3056,18,"10:38","10:56","00:18",0
"JASON.POMINVILLE","MIN29","R","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,17,3038,3082,44,"10:38","11:22","00:44",0
"JASON.ZUCKER","MIN16","L","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,18,3038,3082,44,"10:38","11:22","00:44",0
"MARCO.SCANDELLA","MIN6","D","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,22,3038,3056,18,"10:38","10:56","00:18",0
"ALEX.PIETRANGELO","STL27","D","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,28,3056,3082,26,"10:56","11:22","00:26",0
"JONAS.BRODIN","MIN25","D","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,22,3056,3082,26,"10:56","11:22","00:26",0
"MARTIN.HANZAL","MIN19","C","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,21,3056,3082,26,"10:56","11:22","00:26",0
"RYAN.SUTER","MIN20","D","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,25,3056,3082,26,"10:56","11:22","00:26",0
"ALEX.STEEN","STL20","L","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,24,3082,3108,26,"11:22","11:48","00:26",0
"COLTON.PARAYKO","STL55","D","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,29,3082,3123,41,"11:22","12:03","00:41",0
"DAVID.PERRON","STL57","L","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,19,3082,3123,41,"11:22","12:03","00:41",0
"JOEL.EDMUNDSON","STL6","D","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,30,3082,3108,26,"11:22","11:48","00:26",0
"PATRIK.BERGLUND","STL21","C","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,22,3082,3123,41,"11:22","12:03","00:41",0
"CHRIS.STEWART","MIN7","R","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,9,3082,3130,48,"11:22","12:10","00:48",0
"ERIK.HAULA","MIN56","L","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,17,3082,3124,42,"11:22","12:04","00:42",0
"MATT.DUMBA","MIN24","D","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,23,3082,3216,134,"11:22","13:36","02:14",0
"RYAN.SUTER","MIN20","D","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,26,3082,3121,39,"11:22","12:01","00:39",0
"RYAN.WHITE","MIN21","C","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,9,3082,3124,42,"11:22","12:04","00:42",0
"ROBERT.BORTUZZO","STL41","D","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,18,3108,3133,25,"11:48","12:13","00:25",0
"VLADIMIR.SOBOTKA","STL71","C","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,20,3108,3156,48,"11:48","12:36","00:48",0
"MARCO.SCANDELLA","MIN6","D","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,23,3121,3156,35,"12:01","12:36","00:35",0
"CARL.GUNNARSSON","STL4","D","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,19,3123,3133,10,"12:03","12:13","00:10",0
"JORI.LEHTERA","STL12","C","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,16,3123,3156,33,"12:03","12:36","00:33",0
"MAGNUS.PAAJARVI","STL56","L","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,14,3123,3156,33,"12:03","12:36","00:33",0
"CHARLIE.COYLE","MIN3","C","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,18,3124,3156,32,"12:04","12:36","00:32",0
"ZACH.PARISE","MIN11","L","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,22,3124,3156,32,"12:04","12:36","00:32",0
"NINO.NIEDERREITER","MIN22","R","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,17,3130,3216,86,"12:10","13:36","01:26",0
"ALEX.PIETRANGELO","STL27","D","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,29,3133,3156,23,"12:13","12:36","00:23",0
"JAY.BOUWMEESTER","STL19","D","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,28,3133,3156,23,"12:13","12:36","00:23",0
"ALEX.STEEN","STL20","L","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,25,3156,3174,18,"12:36","12:54","00:18",0
"COLTON.PARAYKO","STL55","D","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,30,3156,3174,18,"12:36","12:54","00:18",0
"JOEL.EDMUNDSON","STL6","D","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,31,3156,3174,18,"12:36","12:54","00:18",0
"PAUL.STASTNY","STL26","C","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,23,3156,3174,18,"12:36","12:54","00:18",0
"MIKAEL.GRANLUND","MIN64","C","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,24,3156,3216,60,"12:36","13:36","01:00",0
"MIKKO.KOIVU","MIN9","C","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,23,3156,3216,60,"12:36","13:36","01:00",0
"RYAN.SUTER","MIN20","D","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,27,3156,3260,104,"12:36","14:20","01:44",0
"ALEX.PIETRANGELO","STL27","D","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,30,3174,3216,42,"12:54","13:36","00:42",0
"CARL.GUNNARSSON","STL4","D","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,20,3174,3216,42,"12:54","13:36","00:42",0
"KYLE.BRODZIAK","STL28","C","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,17,3174,3216,42,"12:54","13:36","00:42",0
"SCOTTIE.UPSHALL","STL10","R","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,16,3174,3216,42,"12:54","13:36","00:42",0
"COLTON.PARAYKO","STL55","D","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,31,3216,3277,61,"13:36","14:37","01:01",0
"JOEL.EDMUNDSON","STL6","D","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,32,3216,3277,61,"13:36","14:37","01:01",0
"PATRIK.BERGLUND","STL21","C","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,23,3216,3238,22,"13:36","13:58","00:22",0
"VLADIMIR.SOBOTKA","STL71","C","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,21,3216,3238,22,"13:36","13:58","00:22",0
"CHARLIE.COYLE","MIN3","C","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,19,3216,3260,44,"13:36","14:20","00:44",0
"JONAS.BRODIN","MIN25","D","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,23,3216,3306,90,"13:36","15:06","01:30",0
"MARTIN.HANZAL","MIN19","C","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,22,3216,3281,65,"13:36","14:41","01:05",0
"ZACH.PARISE","MIN11","L","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,23,3216,3290,74,"13:36","14:50","01:14",0
"ALEX.STEEN","STL20","L","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,26,3238,3277,39,"13:58","14:37","00:39",0
"JADEN.SCHWARTZ","STL17","C","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,21,3238,3277,39,"13:58","14:37","00:39",0
"JASON.POMINVILLE","MIN29","R","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,18,3260,3299,39,"14:20","14:59","00:39",0
"MATT.DUMBA","MIN24","D","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,24,3260,3281,21,"14:20","14:41","00:21",0
"JAY.BOUWMEESTER","STL19","D","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,29,3276,3277,1,"14:36","14:37","00:01",0
"ALEX.PIETRANGELO","STL27","D","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,31,3277,3380,103,"14:37","16:20","01:43",0
"KYLE.BRODZIAK","STL28","C","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,18,3277,3295,18,"14:37","14:55","00:18",0
"ROBERT.BORTUZZO","STL41","D","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,19,3277,3294,17,"14:37","14:54","00:17",0
"SCOTTIE.UPSHALL","STL10","R","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,17,3277,3292,15,"14:37","14:52","00:15",0
"VLADIMIR.TARASENKO","STL91","R","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,20,3277,3380,103,"14:37","16:20","01:43",0
"ERIK.HAULA","MIN56","L","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,18,3281,3299,18,"14:41","14:59","00:18",0
"RYAN.SUTER","MIN20","D","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,28,3281,3288,7,"14:41","14:48","00:07",0
"MARCO.SCANDELLA","MIN6","D","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,24,3288,3306,18,"14:48","15:06","00:18",0
"JASON.ZUCKER","MIN16","L","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,19,3290,3299,9,"14:50","14:59","00:09",0
"JADEN.SCHWARTZ","STL17","C","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,22,3292,3383,91,"14:52","16:23","01:31",0
"COLTON.PARAYKO","STL55","D","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,32,3294,3299,5,"14:54","14:59","00:05",0
"PAUL.STASTNY","STL26","C","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,24,3295,3356,61,"14:55","15:56","01:01",0
"JAY.BOUWMEESTER","STL19","D","2016030165","2017-04-22","20162017","P","STL","MIN",0,3,30,3299,3380,81,"14:59","16:20","01:21",0
"MIKAEL.GRANLUND","MIN64","C","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,25,3299,3345,46,"14:59","15:45","00:46",0
"MIKKO.KOIVU","MIN9","C","2016030165","2017-04-22","20162017","P","MIN","STL",1,3,24,3299,3345,46,"14:59","15:45","00:46",0
